id,bom_id/id,product_id,product_qty_formula,product_uom
mrp.template_slipjoint_std_ahu_line12,mrp.template_slipjoint_std_ahu,[SP05040],((14+line.W)>914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*2.73) or 0.0,kg
mrp.template_slipjoint_std_ahu_line13,mrp.template_slipjoint_std_ahu,[SP05041],((14+line.W)<=457) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='GI') and (457*line.L/1000000*2.73*2) or 0.0,kg
mrp.template_slipjoint_std_ahu_line14,mrp.template_slipjoint_std_ahu,[SP05040],((14+line.W)>457 and (14+line.W)<=610) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='GI') and (610*line.L/1000000*2.73*2) or 0.0,kg
mrp.template_slipjoint_std_ahu_line15,mrp.template_slipjoint_std_ahu,[SP05041],((14+line.W)>610 and (14+line.W)<=914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='GI') and (914*line.L/1000000*2.73*2) or 0.0,kg
mrp.template_slipjoint_std_ahu_line16,mrp.template_slipjoint_std_ahu,[SP05040],((14+line.W)>914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='GI') and (1219*line.L/1000000*2.73*2) or 0.0,kg
mrp.template_slipjoint_std_ahu_line17,mrp.template_slipjoint_std_ahu,[SP05013],((14+line.W)<=457) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (457*line.L/1000000*3.9*2) or 0.0,kg
mrp.template_slipjoint_std_ahu_line18,mrp.template_slipjoint_std_ahu,[SP05013],((14+line.W)>457 and (14+line.W)<=610) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (610*line.L/1000000*3.9*2) or 0.0,kg
mrp.template_slipjoint_std_ahu_line19,mrp.template_slipjoint_std_ahu,[SP05013],((14+line.W)>610 and (14+line.W)<=914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.9*2) or 0.0,kg
mrp.template_slipjoint_std_ahu_line20,mrp.template_slipjoint_std_ahu,[SP05013],((14+line.W)>914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (1219*line.L/1000000*3.9*2) or 0.0,kg
mrp.template_slipjoint_std_ahu_line21,mrp.template_slipjoint_std_ahu,[SP05042],((14+line.W)<=457) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (457*line.L/1000000*2.55) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line22,mrp.template_slipjoint_std_ahu,[SP05013],((14+line.W)<=457) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (457*line.L/1000000*3.9) or 0.0,kg
mrp.template_slipjoint_std_ahu_line23,mrp.template_slipjoint_std_ahu,[SP05043],((14+line.W)>457 and (14+line.W)<=610) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*2.55) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line24,mrp.template_slipjoint_std_ahu,[SP05013],((14+line.W)>457 and (14+line.W)<=610) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.9) or 0.0,kg
mrp.template_slipjoint_std_ahu_line25,mrp.template_slipjoint_std_ahu,[SP05042],((14+line.W)>610 and (14+line.W)<=914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*2.55) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line26,mrp.template_slipjoint_std_ahu,[SP05013],((14+line.W)>610 and (14+line.W)<=914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.9) or 0.0,kg
mrp.template_slipjoint_std_ahu_line27,mrp.template_slipjoint_std_ahu,[SP05043],((14+line.W)>914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*2.55) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line28,mrp.template_slipjoint_std_ahu,[SP05013],((14+line.W)>914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.9) or 0.0,kg
mrp.template_slipjoint_std_ahu_line29,mrp.template_slipjoint_std_ahu,[SP05002],(line.mat_insulation_choices.code == 'PU') and (line.W*line.L*line.T.value/1000000000*40*0.437*1.13-(line.cut_area*line.T.value*40*0.437*1.13/1000)) or 0.0,kg
mrp.template_slipjoint_std_ahu_line30,mrp.template_slipjoint_std_ahu,[SP05003],(line.mat_insulation_choices.code == 'PU') and (line.W*line.L*line.T.value/1000000000*40*0.563*1.13-(line.cut_area*line.T.value*40*0.563*1.13/1000)) or 0.0,kg
mrp.template_slipjoint_std_ahu_line31,mrp.template_slipjoint_std_ahu,[SP05024],(line.mat_insulation_choices.code == 'PIR') and (line.W*line.L*line.T.value/1000000000*36*0.242*1.2*1.05-(line.cut_area*line.T.value*36*0.242*1.2*1.05/1000)) or 0.0,kg
mrp.template_slipjoint_std_ahu_line32,mrp.template_slipjoint_std_ahu,[SP05003],(line.mat_insulation_choices.code == 'PIR') and (line.W*line.L*line.T.value/1000000000*36*0.714*1.2*1.05-(line.cut_area*line.T.value*36*0.714*1.2*1.05/1000)) or 0.0,kg
mrp.template_slipjoint_std_ahu_line33,mrp.template_slipjoint_std_ahu,[SP05023],(line.mat_insulation_choices.code == 'PIR') and (line.W*line.L*line.T.value/1000000000*36*0.044*1.2*1.05-(line.cut_area*line.T.value*36*0.044*1.2*1.05/1000)) or 0.0,kg
mrp.template_slipjoint_std_ahu_line35,mrp.template_slipjoint_std_ahu,[SP03007],(line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (line.L/1000/200*2) or 0.0,roll
mrp.template_slipjoint_std_ahu_line36,mrp.template_slipjoint_std_ahu,[SP03007],(line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (line.L/1000/200) or 0.0,roll
mrp.template_slipjoint_std_ahu_line37,mrp.template_slipjoint_std_ahu,[SP03006],(line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (line.L/1000/200) or 0.0,roll
mrp.template_slipjoint_std_ahu_line38,mrp.template_slipjoint_std_ahu,[SP03006],(line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (line.L/1000/200*2) or 0.0,roll
mrp.template_slipjoint_std_ahu_line39,mrp.template_slipjoint_std_ahu,[SP03006],(line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (line.L/1000/200) or 0.0,roll
mrp.template_slipjoint_std_ahu_line40,mrp.template_slipjoint_std_ahu,[SP02179],(line.mat_model_choices.code=='AG' and line.T.value == 25) and (1) or 0.0,set
mrp.template_slipjoint_std_ahu_line41,mrp.template_slipjoint_std_ahu,[SP02180],(line.mat_model_choices.code=='AG' and line.T.value == 50) and (1) or 0.0,set
mrp.template_slipjoint_std_ahu_line42,mrp.template_slipjoint_std_ahu,[SP04010],(line.mat_model_choices.code=='AH' and line.T.value == 25) and ((line.W+line.L)*2/1000/3) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line43,mrp.template_slipjoint_std_ahu,[SP04005-2],(line.mat_model_choices.code=='AH' and line.T.value == 50) and ((line.W+line.L)*2/1000/3) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line44,mrp.template_slipjoint_std_ahu,[SP04103],(line.mat_model_choices.code=='AH' and line.T.value == 25) and ((line.W+line.L)*2/1000/3) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line45,mrp.template_slipjoint_std_ahu,[SP04093-2],(line.mat_model_choices.code=='AH' and line.T.value == 50) and ((line.W+line.L)*2/1000/3) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line46,mrp.template_slipjoint_std_ahu,[SP04104],(line.mat_model_choices.code=='AH' and line.T.value == 25) and ((line.W+line.L)*2/1000/3) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line47,mrp.template_slipjoint_std_ahu,[SP04039-2],(line.mat_model_choices.code=='AH' and line.T.value == 50) and ((line.W+line.L)*2/1000/3) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line48,mrp.template_slipjoint_std_ahu,[SP02177],(line.mat_model_choices.code=='AH' and line.T.value == 25) and ((line.L <= 614) and 1.0 or ((line.L > 614) and 2.0 or 0.0)) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line49,mrp.template_slipjoint_std_ahu,[SP02178],(line.mat_model_choices.code=='AH' and line.T.value == 50) and ((line.L <= 614) and 1.0 or ((line.L > 614) and 2.0 or 0.0)) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line50,mrp.template_slipjoint_std_ahu,[SP02176],(line.mat_model_choices.code=='AH') and (2) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line51,mrp.template_slipjoint_std_ahu,[SP02158],(line.mat_model_choices.code=='AH') and ((line.L <= 614) and 1.0 or ((line.L > 614) and 2.0 or 0.0)) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line52,mrp.template_slipjoint_std_ahu,[SP04108],(line.mat_model_choices.code=='AH') and (4) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line53,mrp.template_slipjoint_std_ahu,[SP04005-2],(line.mat_model_choices.code=='AL' and line.T.value == 50) and ((line.W+line.L)*2/1000/3) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line54,mrp.template_slipjoint_std_ahu,[SP04010],(line.T.value == 25) and (line.mat_model_choices.code=='Access') and ((line.W+line.L)*2/1000/3) or 0.0,pcs
mrp.template_slipjoint_std_ahu_line55,mrp.template_slipjoint_std_ahu,[SP04005-2],(line.T.value == 50) and (line.mat_model_choices.code=='Access') and ((line.W+line.L)*2/1000/3) or 0.0,pcs
