"id","wizard_id/id","bom_product_type","mat_model_choices","part_name","part_code","bom_template_id","W","L","T","mat_joint_choices","mat_inside_skin_choices","mat_outside_skin_choices","mat_insulation_choices","list_price","partner_id"
"Amair_AG_line_1","Amair_AG","panel","Amair AG","PNL ASSY 25MM 0204 CL/GI","362-1AG0204CLGI","Standard AHU",304,614,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",514,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_2","Amair_AG","panel","Amair AG","PNL ASSY 25MM 0206 CL/GI","362-1AG0206CLGI","Standard AHU",304,924,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",737,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_3","Amair_AG","panel","Amair AG","PNL ASSY 25MM 0406 CL/GI","362-1AG0406CLGI","Standard AHU",614,924,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",949,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_4","Amair_AG","panel","Amair AG","PNL ASSY 25MM 0506 CL/GI","362-1AG0506CLGI","Standard AHU",769,924,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",1300,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_5","Amair_AG","panel","Amair AG","PNL ASSY 50MM 0204 CL/GI","362-2AG0204CLGI","Standard AHU",304,614,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",616,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_6","Amair_AG","panel","Amair AG","PNL ASSY 50MM 0404 CL/GI","362-2AG0404CLGI","Standard AHU",614,614,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",2274,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_7","Amair_AG","panel","Amair AG","PNL ASSY 50MM 0406 CL/GI","362-2AG0406CLGI","Standard AHU",614,924,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",1005,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_8","Amair_AG","panel","Amair AG","PNL ASSY 50MM 0506 CL/GI","362-2AG0506CLGI","Standard AHU",769,924,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",1281,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_9","Amair_AG","panel","Amair AG","PNL ASSY 50MM 0508 CL/CL","362-2AG0508CLCL","Standard AHU",769,1234,50,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",2111,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_10","Amair_AG","panel","Amair AG","PNL ASSY 50MM 0508 CL/GI","362-2AG0508CLGI","Standard AHU",769,1234,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",2061,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_11","Amair_AG","panel","Amair AG","PNL ASSY 25MM 0208 CL/GI","999-1AG0208CLGI","Standard AHU",304,1234,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",633,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_12","Amair_AG","panel","Amair AG","PNL ASSY 25MM 0209 CL/GI","999-1AG0209CLGI","Standard AHU",304,1389,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",683,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_13","Amair_AG","panel","Amair AG","PANEL ASSY 25MM 0307 CL/GI","999-1AG0307CLGI","Standard AHU",459,1079,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",953,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_14","Amair_AG","panel","Amair AG","PANEL ASSY 25MM 0405 CL/GI","999-1AG0405CLGI","Standard AHU",614,769,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",741,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_15","Amair_AG","panel","Amair AG","PANEL ASSY 25MM 0508 CL/GI","999-1AG0508CLGI","Standard AHU",769,1234,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",1333,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_16","Amair_AG","panel","Amair AG","PANEL ASSY 25MM 0610 CL/GI","999-1AG0610CLGI","Standard AHU",924,1544,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",1589,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_17","Amair_AG","panel","Amair AG","PNL ASSY 50MM 0204 CL/GI","999-2AG0204CLGI","Standard AHU",304,614,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",586,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_18","Amair_AG","panel","Amair AG","PNL ASSY 50MM 0206 CL/GI","999-2AG0206CLGI","Standard AHU",304,924,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",732,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_19","Amair_AG","panel","Amair AG","PNL ASSY 25MM 0204 CL/GI 0B","362-1AG0204CLGI0B","Standard AHU",304,614,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",494,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_20","Amair_AG","panel","Amair AG","PNL ASSY 25MM 0206 CL/GI 0B","362-1AG0206CLGI0B","Standard AHU",304,924,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",707,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_21","Amair_AG","panel","Amair AG","PNL ASSY 25MM 0406 CL/GI 0B","362-1AG0406CLGI0B","Standard AHU",614,924,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",911,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_22","Amair_AG","panel","Amair AG","PNL ASSY 25MM 0506 CL/GI 0B","362-1AG0506CLGI0B","Standard AHU",769,924,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",1248,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_23","Amair_AG","panel","Amair AG","PNL ASSY 50MM 0204 CL/GI 0B","362-2AG0204CLGI0B","Standard AHU",304,614,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",592,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_24","Amair_AG","panel","Amair AG","PNL ASSY 50MM 0404 CL/GI 0B","362-2AG0404CLGI0B","Standard AHU",614,614,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",2183,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_25","Amair_AG","panel","Amair AG","PNL ASSY 50MM 0406 CL/GI 0B","362-2AG0406CLGI0B","Standard AHU",614,924,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",965,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_26","Amair_AG","panel","Amair AG","PNL ASSY 50MM 0506 CL/GI 0B","362-2AG0506CLGI0B","Standard AHU",769,924,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",1230,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_27","Amair_AG","panel","Amair AG","PNL ASSY 50MM 0508 CL/CL 0B","362-2AG0508CLCL0B","Standard AHU",769,1234,50,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",2027,"บริษัท แอมแอร์ จำกัด"
"Amair_AG_line_28","Amair_AG","panel","Amair AG","PNL ASSY 50MM 0508 CL/GI 0B","362-2AG0508CLGI0B","Standard AHU",769,1234,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",1978,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_1","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0306 CL/CL","362-1AH0306CLCL","Standard AHU",459,924,25,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",2562,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_2","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0404 CL/CL","362-1AH0404CLCL","Standard AHU",614,614,25,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",1934,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_3","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0404 CL/GI","362-1AH0404CLGI","Standard AHU",614,614,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",1825,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_4","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0404 CL/SS","362-1AH0404CLSS","Standard AHU",614,614,25,"NN (None-None)","0.5 mm SS","0.5 mm PP (OW)","PU",2322,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_5","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0405 CL/CL","362-1AH0405CLCL","Standard AHU",614,769,25,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",2375,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_6","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0406 CL/CL","362-1AH0406CLCL","Standard AHU",614,924,25,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",2422,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_7","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0406 CL/GI","362-1AH0406CLGI","Standard AHU",614,924,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",2259,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_8","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0406 CL/SS","362-1AH0406CLSS","Standard AHU",614,924,25,"NN (None-None)","0.5 mm SS","0.5 mm PP (OW)","PU",3005,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_9","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0506 CL/CL","362-1AH0506CLCL","Standard AHU",769,924,25,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",3421,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_10","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0506 CL/GI","362-1AH0506CLGI","Standard AHU",769,924,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",3148,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_11","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0606 CL/CL","362-1AH0606CLCL","Standard AHU",924,924,25,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",3885,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_12","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0606 CL/GI","362-1AH0606CLGI","Standard AHU",924,924,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",3558,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_13","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0404 CL/CL","362-2AH0404CLCL","Standard AHU",614,614,50,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",2250,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_14","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0404 CL/GI","362-2AH0404CLGI","Standard AHU",614,614,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",2141,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_15","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0405 CL/CL","362-2AH0405CLCL","Standard AHU",614,769,50,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",2519,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_16","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0406 CL/CL","362-2AH0406CLCL","Standard AHU",614,924,50,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",2789,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_17","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0406 CL/GI","362-2AH0406CLGI","Standard AHU",614,924,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",2625,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_18","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0406 CL/SS","362-2AH0406CLSS","Standard AHU",614,924,50,"NN (None-None)","0.5 mm SS","0.5 mm PP (OW)","PU",3371,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_19","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0506 CL/CL","362-2AH0506CLCL","Standard AHU",769,924,50,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",3474,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_20","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0506 CL/GI","362-2AH0506CLGI","Standard AHU",769,924,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",3202,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_21","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0506 CL/SS","362-2AH0506CLSS","Standard AHU",769,924,50,"NN (None-None)","0.5 mm SS","0.5 mm PP (OW)","PU",4131,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_22","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0606 CL/CL","362-2AH0606CLCL","Standard AHU",924,924,50,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",3917,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_23","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0606 CL/GI","362-2AH0606CLGI","Standard AHU",924,924,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",3590,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_24","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0306 CL/CL 00","362-1AH0306CLCL00","Standard AHU",459,924,25,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",2460,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_25","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0404 CL/CL 00","362-1AH0404CLCL00","Standard AHU",614,614,25,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",1857,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_26","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0404 CL/GI 00","362-1AH0404CLGI00","Standard AHU",614,614,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",1752,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_27","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0404 CL/SS 00","362-1AH0404CLSS00","Standard AHU",614,614,25,"NN (None-None)","0.5 mm SS","0.5 mm PP (OW)","PU",2229,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_28","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0405 CL/CL 00","362-1AH0405CLCL00","Standard AHU",614,769,25,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",2280,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_29","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0406 CL/CL 00","362-1AH0406CLCL00","Standard AHU",614,924,25,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",2326,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_30","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0406 CL/GI 00","362-1AH0406CLGI00","Standard AHU",614,924,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",2169,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_31","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0406 CL/SS 00","362-1AH0406CLSS00","Standard AHU",614,924,25,"NN (None-None)","0.5 mm SS","0.5 mm PP (OW)","PU",2884,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_32","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0506 CL/CL 00","362-1AH0506CLCL00","Standard AHU",769,924,25,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",3284,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_33","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0506 CL/GI 00","362-1AH0506CLGI00","Standard AHU",769,924,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",3023,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_34","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0606 CL/CL 00","362-1AH0606CLCL00","Standard AHU",924,924,25,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",3730,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_35","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 25MM 0606 CL/GI 00","362-1AH0606CLGI00","Standard AHU",924,924,25,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",3416,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_36","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0404 CL/CL 00","362-2AH0404CLCL00","Standard AHU",614,614,50,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",2160,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_37","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0404 CL/GI 00","362-2AH0404CLGI00","Standard AHU",614,614,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",2056,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_38","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0405 CL/CL 00","362-2AH0405CLCL00","Standard AHU",614,769,50,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",2419,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_39","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0406 CL/CL 00","362-2AH0406CLCL00","Standard AHU",614,924,50,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",2677,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_40","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0406 CL/GI 00","362-2AH0406CLGI00","Standard AHU",614,924,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",2520,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_41","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0406 CL/SS 00","362-2AH0406CLSS00","Standard AHU",614,924,50,"NN (None-None)","0.5 mm SS","0.5 mm PP (OW)","PU",3236,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_42","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0506 CL/CL 00","362-2AH0506CLCL00","Standard AHU",769,924,50,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",3335,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_43","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0506 CL/GI 00","362-2AH0506CLGI00","Standard AHU",769,924,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",3074,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_44","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0506 CL/SS 00","362-2AH0506CLSS00","Standard AHU",769,924,50,"NN (None-None)","0.5 mm SS","0.5 mm PP (OW)","PU",3965,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_45","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0606 CL/CL 00","362-2AH0606CLCL00","Standard AHU",924,924,50,"NN (None-None)","0.5 mm PP (OW)","0.5 mm PP (OW)","PU",3760,"บริษัท แอมแอร์ จำกัด"
"Amair_AH_line_46","Amair_AH","panel","Amair AH","HINGE DOOR ASSY 50MM 0606 CL/GI 00","362-2AH0606CLGI00","Standard AHU",924,924,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",3446,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_1","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0104 CL/GI","362-2AL0104CLGI","Standard AHU",149,614,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",131,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_2","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0105 CL/GI","362-2AL0105CLGI","Standard AHU",149,769,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",159,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_3","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0106 CL/GI","362-2AL0106CLGI","Standard AHU",149,924,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",189,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_4","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0107 CL/GI","362-2AL0107CLGI","Standard AHU",149,1079,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",220,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_5","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0108 CL/GI","362-2AL0108CLGI","Standard AHU",149,1234,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",250,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_6","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0109 CL/GI","362-2AL0109CLGI","Standard AHU",149,1389,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",281,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_7","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0110 CL/GI","362-2AL0110CLGI","Standard AHU",149,1544,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",310,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_8","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0111 CL/GI","362-2AL0111CLGI","Standard AHU",149,1699,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",341,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_9","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0112 CL/GI","362-2AL0112CLGI","Standard AHU",149,1854,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",371,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_10","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0113 CL/GI","362-2AL0113CLGI","Standard AHU",149,2009,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",402,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_11","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0114 CL/GI","362-2AL0114CLGI","Standard AHU",149,2164,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",431,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_12","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0204 CL/GI","362-2AL0204CLGI","Standard AHU",304,614,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",225,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_13","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0205 CL/GI","362-2AL0205CLGI","Standard AHU",304,769,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",277,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_14","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0206 CL/GI","362-2AL0206CLGI","Standard AHU",304,924,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",330,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_15","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0206 CL/SS","362-2AL0206CLSS","Standard AHU",304,924,50,"NN (None-None)","0.5 mm SS","0.5 mm PP (OW)","PU",696,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_16","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0207 CL/GI","362-2AL0207CLGI","Standard AHU",304,1079,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",382,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_17","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0208 CL/GI","362-2AL0208CLGI","Standard AHU",304,1234,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",433,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_18","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0208 CL/SS","362-2AL0208CLSS","Standard AHU",304,1234,50,"NN (None-None)","0.5 mm SS","0.5 mm PP (OW)","PU",930,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_19","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0209 CL/GI","362-2AL0209CLGI","Standard AHU",304,1389,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",486,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_20","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0210 CL/GI","362-2AL0210CLGI","Standard AHU",304,1544,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",538,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_21","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0210 CL/SS","362-2AL0210CLSS","Standard AHU",304,1544,50,"NN (None-None)","0.5 mm SS","0.5 mm PP (OW)","PU",1153,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_22","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0211 CL/GI","362-2AL0211CLGI","Standard AHU",304,1699,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",588,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_23","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0212 CL/GI","362-2AL0212CLGI","Standard AHU",304,1854,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",640,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_24","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0213 CL/GI","362-2AL0213CLGI","Standard AHU",304,2009,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",692,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_25","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0214 CL/GI","362-2AL0214CLGI","Standard AHU",304,2164,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",745,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_26","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0304 CL/GI","362-2AL0304CLGI","Standard AHU",459,614,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",320,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_27","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0305 CL/GI","362-2AL0305CLGI","Standard AHU",459,769,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",393,"บริษัท แอมแอร์ จำกัด"
"Amair_AL_line_28","Amair_AL","panel","Amair AL","PNL ASSY 50MM 0306 CL/GI","362-2AL0306CLGI","Standard AHU",459,924,50,"NN (None-None)","0.4 mm GI","0.5 mm PP (OW)","PU",469,"บริษัท แอมแอร์ จำกัด"
