id,bom_id/id,product_id,product_qty_formula,product_uom
mrp.template_slipjoint_cr_ahu_line172,mrp.template_slipjoint_cr_ahu,[SP04044],(line.T.value == 50 and line.mat_joint_choices.code == 'FN') and (2) or 0,pcs
mrp.template_slipjoint_cr_ahu_line173,mrp.template_slipjoint_cr_ahu,[SP04049],(line.T.value == 75 and line.mat_joint_choices.code == 'MF') and (2) or 0,pcs
mrp.template_slipjoint_cr_ahu_line174,mrp.template_slipjoint_cr_ahu,[SP04045],(line.T.value == 75 and line.mat_joint_choices.code == 'MF') and (2) or 0,pcs
mrp.template_slipjoint_cr_ahu_line175,mrp.template_slipjoint_cr_ahu,[SP04049],(line.T.value == 75 and line.mat_joint_choices.code == 'MM') and (4) or 0,pcs
mrp.template_slipjoint_cr_ahu_line176,mrp.template_slipjoint_cr_ahu,[SP04045],(line.T.value == 75 and line.mat_joint_choices.code == 'FF') and (4) or 0,pcs
mrp.template_slipjoint_cr_ahu_line177,mrp.template_slipjoint_cr_ahu,[SP04049],(line.T.value == 75 and line.mat_joint_choices.code == 'MN') and (2) or 0,pcs
mrp.template_slipjoint_cr_ahu_line178,mrp.template_slipjoint_cr_ahu,[SP04045],(line.T.value == 75 and line.mat_joint_choices.code == 'FN') and (2) or 0,pcs
mrp.template_slipjoint_cr_ahu_line179,mrp.template_slipjoint_cr_ahu,[SP04050],(line.T.value == 100 and line.mat_joint_choices.code == 'MF') and (2) or 0,pcs
mrp.template_slipjoint_cr_ahu_line180,mrp.template_slipjoint_cr_ahu,[SP04046],(line.T.value == 100 and line.mat_joint_choices.code == 'MF') and (2) or 0,pcs
mrp.template_slipjoint_cr_ahu_line181,mrp.template_slipjoint_cr_ahu,[SP04050],(line.T.value == 100 and line.mat_joint_choices.code == 'MM') and (4) or 0,pcs
mrp.template_slipjoint_cr_ahu_line182,mrp.template_slipjoint_cr_ahu,[SP04046],(line.T.value == 100 and line.mat_joint_choices.code == 'FF') and (4) or 0,pcs
mrp.template_slipjoint_cr_ahu_line183,mrp.template_slipjoint_cr_ahu,[SP04050],(line.T.value == 100 and line.mat_joint_choices.code == 'MN') and (2) or 0,pcs
mrp.template_slipjoint_cr_ahu_line184,mrp.template_slipjoint_cr_ahu,[SP04046],(line.T.value == 100 and line.mat_joint_choices.code == 'FN') and (2) or 0,pcs
mrp.template_slipjoint_cr_ahu_line185,mrp.template_slipjoint_cr_ahu,[SP04016],"(line.T.value == 42 and line.mat_insulation_choices.code in ('PU','PIR')) and (round((line.W*line.L/1000000)-0.5,0)*6) or 0.0",roll
mrp.template_slipjoint_cr_ahu_line186,mrp.template_slipjoint_cr_ahu,[SP04017],"(line.T.value == 50 and line.mat_insulation_choices.code in ('PU','PIR')) and (round((line.W*line.L/1000000)-0.5,0)*6) or 0.0",roll
mrp.template_slipjoint_cr_ahu_line187,mrp.template_slipjoint_cr_ahu,[SP04018],"(line.T.value == 75 and line.mat_insulation_choices.code in ('PU','PIR')) and (round((line.W*line.L/1000000)-0.5,0)*6) or 0.0",roll
mrp.template_slipjoint_cr_ahu_line188,mrp.template_slipjoint_cr_ahu,[SP04019],"(line.T.value == 100 and line.mat_insulation_choices.code in ('PU','PIR')) and (round((line.W*line.L/1000000)-0.5,0)*6) or 0.0",roll
mrp.template_slipjoint_cr_ahu_line189,mrp.template_slipjoint_cr_ahu,[SP04020],"(line.T.value == 125 and line.mat_insulation_choices.code in ('PU','PIR')) and (round((line.W*line.L/1000000)-0.5,0)*6) or 0.0",roll
mrp.template_slipjoint_cr_ahu_line190,mrp.template_slipjoint_cr_ahu,[SP04021],"(line.T.value == 150 and line.mat_insulation_choices.code in ('PU','PIR')) and (round((line.W*line.L/1000000)-0.5,0)*6) or 0.0",roll
mrp.template_slipjoint_cr_ahu_line191,mrp.template_slipjoint_cr_ahu,[SP03007],(line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (line.L/1000/200*2) or 0.0,roll
mrp.template_slipjoint_cr_ahu_line192,mrp.template_slipjoint_cr_ahu,[SP03006],(line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (line.L/1000/200*2) or 0.0,roll
mrp.template_slipjoint_cr_ahu_line193,mrp.template_slipjoint_cr_ahu,[SP03006],(line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (line.L/1000/200*2) or 0.0,roll
mrp.template_slipjoint_cr_ahu_line194,mrp.template_slipjoint_cr_ahu,[SP03006],(line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (line.L/1000/200) or 0.0,roll
mrp.template_slipjoint_cr_ahu_line195,mrp.template_slipjoint_cr_ahu,[SP03006],(line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (line.L/1000/200) or 0.0,roll
mrp.template_slipjoint_cr_ahu_line196,mrp.template_slipjoint_cr_ahu,[SP03007],(line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (line.L/1000/200) or 0.0,roll
mrp.template_slipjoint_cr_ahu_line197,mrp.template_slipjoint_cr_ahu,[SP03006],(line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (line.L/1000/200) or 0.0,roll
mrp.template_slipjoint_cr_ahu_line198,mrp.template_slipjoint_cr_ahu,[SP03007],(line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (line.L/1000/200) or 0.0,roll
mrp.template_slipjoint_cr_ahu_line199,mrp.template_slipjoint_cr_ahu,[SP03006],(line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='GI') and (line.L/1000/200) or 0.0,roll
mrp.template_slipjoint_cr_ahu_line200,mrp.template_slipjoint_cr_ahu,[SP03006],(line.mat_inside_skin_choices.code=='M12N') and (line.mat_outside_skin_choices.code=='H-OW') and (line.L/1000/200) or 0.0,roll
mrp.template_slipjoint_cr_ahu_line201,mrp.template_slipjoint_cr_ahu,[SP03006],(line.mat_inside_skin_choices.code=='H-OW') and (line.mat_outside_skin_choices.code=='M12N') and (line.L/1000/200) or 0.0,roll
