id,name,default_code,categ_id,partner_id,tag_ids,sale_ok,purchase_ok,is_one_time_use,type,procure_method,supply_method,cost_method,uom_id,uom_po_id,valuation,standard_price,list_price,taxes_id,supplier_taxes_id
product.product_std-ahu-amair_1,PNL ASSY 25MM 0305 CL/GI,362-1AD0305CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,458,Output VAT,Input VAT
product.product_std-ahu-amair_2,PNL ASSY 25MM 0306 CL/GI,362-1AD0306CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,535,Output VAT,Input VAT
product.product_std-ahu-amair_3,PNL ASSY 25MM 0404 CL/CL,362-1AD0404CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,657,Output VAT,Input VAT
product.product_std-ahu-amair_4,PNL ASSY 25MM 0404 CL/GI,362-1AD0404CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,569,Output VAT,Input VAT
product.product_std-ahu-amair_5,PNL ASSY 25MM 0404 CL/SS,362-1AD0404CLSS,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,914,Output VAT,Input VAT
product.product_std-ahu-amair_6,PNL ASSY 25MM 0405 CL/GI,362-1AD0405CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,589,Output VAT,Input VAT
product.product_std-ahu-amair_7,PNL ASSY 25MM 0406 CL/CL,362-1AD0406CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,766,Output VAT,Input VAT
product.product_std-ahu-amair_8,PNL ASSY 25MM 0406 CL/GI,362-1AD0406CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,634,Output VAT,Input VAT
product.product_std-ahu-amair_9,PNL ASSY 25MM 0406 CL/SS,362-1AD0406CLSS,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1328,Output VAT,Input VAT
product.product_std-ahu-amair_10,PNL ASSY 25MM 0506 CL/GI,362-1AD0506CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,875,Output VAT,Input VAT
product.product_std-ahu-amair_11,PNL ASSY 25MM 0506 CL/SS,362-1AD0506CLSS,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1614,Output VAT,Input VAT
product.product_std-ahu-amair_12,PNL ASSY 25MM 0606 CL/GI,362-1AD0606CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1087,Output VAT,Input VAT
product.product_std-ahu-amair_13,PNL ASSY 25MM 0305 CL/GI,362-1AF0305CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,469,Output VAT,Input VAT
product.product_std-ahu-amair_14,PNL ASSY 25MM 0306 CL/GI,362-1AF0306CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,556,Output VAT,Input VAT
product.product_std-ahu-amair_15,PNL ASSY 25MM 0404 CL/CL,362-1AF0404CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,657,Output VAT,Input VAT
product.product_std-ahu-amair_16,PNL ASSY 25MM 0404 CL/GI,362-1AF0404CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,548,Output VAT,Input VAT
product.product_std-ahu-amair_17,PNL ASSY 25MM 0404 CL/SS,362-1AF0404CLSS,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1065,Output VAT,Input VAT
product.product_std-ahu-amair_18,PNL ASSY 25MM 0405 CL/GI,362-1AF0405CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,633,Output VAT,Input VAT
product.product_std-ahu-amair_19,PNL ASSY 25MM 0406 CL/GI,362-1AF0406CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,645,Output VAT,Input VAT
product.product_std-ahu-amair_20,PNL ASSY 25MM 0406 CL/SS,362-1AF0406CLSS,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1433,Output VAT,Input VAT
product.product_std-ahu-amair_21,PNL ASSY 25MM 0506 CL/GI,362-1AF0506CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,966,Output VAT,Input VAT
product.product_std-ahu-amair_22,PNL ASSY 25MM 0506 CL/SS,362-1AF0506CLSS,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1944,Output VAT,Input VAT
product.product_std-ahu-amair_23,PNL ASSY 25MM 0606 CL/GI,362-1AF0606CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1164,Output VAT,Input VAT
product.product_std-ahu-amair_24,PNL ASSY 25MM 0204 CL/GI,362-1AG0204CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,514,Output VAT,Input VAT
product.product_std-ahu-amair_25,PNL ASSY 25MM 0206 CL/GI,362-1AG0206CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,737,Output VAT,Input VAT
product.product_std-ahu-amair_26,PNL ASSY 25MM 0406 CL/GI,362-1AG0406CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,949,Output VAT,Input VAT
product.product_std-ahu-amair_27,PNL ASSY 25MM 0506 CL/GI,362-1AG0506CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1300,Output VAT,Input VAT
product.product_std-ahu-amair_28,PNL ASSY 25MM 0305 CL/GI,362-1AI0305CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1526,Output VAT,Input VAT
product.product_std-ahu-amair_29,PNL ASSY 25MM 0306 CL/GI,362-1AI0306CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1635,Output VAT,Input VAT
product.product_std-ahu-amair_30,PNL ASSY 25MM 0404 CL/GI,362-1AI0404CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1455,Output VAT,Input VAT
product.product_std-ahu-amair_31,PNL ASSY 25MM 0405 CL/GI,362-1AI0405CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1507,Output VAT,Input VAT
product.product_std-ahu-amair_32,PNL ASSY 25MM 0406 CL/GI,362-1AI0406CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1662,Output VAT,Input VAT
product.product_std-ahu-amair_33,PNL ASSY 25MM 0406 CL/GI,362-1AI0406CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,927,Output VAT,Input VAT
product.product_std-ahu-amair_34,PNL ASSY 25MM 0504 CL/GI,362-1AI0504CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1507,Output VAT,Input VAT
product.product_std-ahu-amair_35,PNL ASSY 25MM 0505 CL/GI,362-1AI0505CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1559,Output VAT,Input VAT
product.product_std-ahu-amair_36,PNL ASSY 25MM 0605 CL/GI,362-1AI0605CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1871,Output VAT,Input VAT
product.product_std-ahu-amair_37,PNL ASSY 25MM 0305 CL/GI,362-1AJ0305CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,709,Output VAT,Input VAT
product.product_std-ahu-amair_38,PNL ASSY 25MM 0306 CL/GI,362-1AJ0306CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,818,Output VAT,Input VAT
product.product_std-ahu-amair_39,PNL ASSY 25MM 0404 CL/GI,362-1AJ0404CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,624,Output VAT,Input VAT
product.product_std-ahu-amair_40,PNL ASSY 25MM 0405 CL/GI,362-1AJ0405CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,727,Output VAT,Input VAT
product.product_std-ahu-amair_41,PNL ASSY 25MM 0406 CL/GI,362-1AJ0406CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,833,Output VAT,Input VAT
product.product_std-ahu-amair_42,PNL ASSY 25MM 0406 CL/GI,362-1AJ0406CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,699,Output VAT,Input VAT
product.product_std-ahu-amair_43,PNL ASSY 25MM 0504 CL/GI,362-1AJ0504CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,624,Output VAT,Input VAT
product.product_std-ahu-amair_44,PNL ASSY 25MM 0505 CL/GI,362-1AJ0505CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,676,Output VAT,Input VAT
product.product_std-ahu-amair_45,PNL ASSY 25MM 0605 CL/GI,362-1AJ0605CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,936,Output VAT,Input VAT
product.product_std-ahu-amair_46,PNL ASSY 25MM 0101 CL/CL,362-1AS0101CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,18,Output VAT,Input VAT
product.product_std-ahu-amair_47,PNL ASSY 25MM 0101 CL/GI,362-1AS0101CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,18,Output VAT,Input VAT
product.product_std-ahu-amair_48,PNL ASSY 25MM 0101 GI/GI,362-1AS0101GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,18,Output VAT,Input VAT
product.product_std-ahu-amair_49,PNL ASSY 25MM 0102 CL/CL,362-1AS0102CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,36,Output VAT,Input VAT
product.product_std-ahu-amair_50,PNL ASSY 25MM 0102 CL/GI,362-1AS0102CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,35,Output VAT,Input VAT
product.product_std-ahu-amair_51,PNL ASSY 25MM 0102 GI/GI,362-1AS0102GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,35,Output VAT,Input VAT
product.product_std-ahu-amair_52,PNL ASSY 25MM 0103 CL/CL,362-1AS0103CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,51,Output VAT,Input VAT
product.product_std-ahu-amair_53,PNL ASSY 25MM 0103 CL/GI,362-1AS0103CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,51,Output VAT,Input VAT
product.product_std-ahu-amair_54,PNL ASSY 25MM 0103 GI/GI,362-1AS0103GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,51,Output VAT,Input VAT
product.product_std-ahu-amair_55,PNL ASSY 25MM 0104 CL/CL,362-1AS0104CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,70,Output VAT,Input VAT
product.product_std-ahu-amair_56,PNL ASSY 25MM 0104 CL/GI,362-1AS0104CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,69,Output VAT,Input VAT
product.product_std-ahu-amair_57,PNL ASSY 25MM 0104 GI/GI,362-1AS0104GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,68,Output VAT,Input VAT
product.product_std-ahu-amair_58,PNL ASSY 25MM 0104 CL/SS,362-1AS0104CLSS,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,200,Output VAT,Input VAT
product.product_std-ahu-amair_59,PNL ASSY 25MM 0105 CL/CL,362-1AS0105CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,89,Output VAT,Input VAT
product.product_std-ahu-amair_60,PNL ASSY 25MM 0105 CL/GI,362-1AS0105CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,86,Output VAT,Input VAT
product.product_std-ahu-amair_61,PNL ASSY 25MM 0105 GI/GI,362-1AS0105GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,86,Output VAT,Input VAT
product.product_std-ahu-amair_62,PNL ASSY 25MM 0106 CL/CL,362-1AS0106CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,106,Output VAT,Input VAT
product.product_std-ahu-amair_63,PNL ASSY 25MM 0106 CL/GI,362-1AS0106CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,104,Output VAT,Input VAT
product.product_std-ahu-amair_64,PNL ASSY 25MM 0106 GI/GI,362-1AS0106GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,103,Output VAT,Input VAT
product.product_std-ahu-amair_65,PNL ASSY 25MM 0107 CL/CL,362-1AS0107CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,124,Output VAT,Input VAT
product.product_std-ahu-amair_66,PNL ASSY 25MM 0107 CL/GI,362-1AS0107CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,122,Output VAT,Input VAT
product.product_std-ahu-amair_67,PNL ASSY 25MM 0107 GI/GI,362-1AS0107GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,121,Output VAT,Input VAT
product.product_std-ahu-amair_68,PNL ASSY 25MM 0108 CL/CL,362-1AS0108CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,142,Output VAT,Input VAT
product.product_std-ahu-amair_69,PNL ASSY 25MM 0108 CL/GI,362-1AS0108CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,139,Output VAT,Input VAT
product.product_std-ahu-amair_70,PNL ASSY 25MM 0108 GI/GI,362-1AS0108GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,135,Output VAT,Input VAT
product.product_std-ahu-amair_71,PNL ASSY 25MM 0109 CL/CL,362-1AS0109CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,159,Output VAT,Input VAT
product.product_std-ahu-amair_72,PNL ASSY 25MM 0109 CL/GI,362-1AS0109CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,156,Output VAT,Input VAT
product.product_std-ahu-amair_73,PNL ASSY 25MM 0109 GI/GI,362-1AS0109GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,154,Output VAT,Input VAT
product.product_std-ahu-amair_74,PNL ASSY 25MM 0110 CL/CL,362-1AS0110CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,177,Output VAT,Input VAT
product.product_std-ahu-amair_75,PNL ASSY 25MM 0110 CL/GI,362-1AS0110CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,172,Output VAT,Input VAT
product.product_std-ahu-amair_76,PNL ASSY 25MM 0110 GI/GI,362-1AS0110GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,171,Output VAT,Input VAT
product.product_std-ahu-amair_77,PNL ASSY 25MM 0111 CL/CL,362-1AS0111CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,194,Output VAT,Input VAT
product.product_std-ahu-amair_78,PNL ASSY 25MM 0111 CL/GI,362-1AS0111CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,191,Output VAT,Input VAT
product.product_std-ahu-amair_79,PNL ASSY 25MM 0111 GI/GI,362-1AS0111GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,189,Output VAT,Input VAT
product.product_std-ahu-amair_80,PNL ASSY 25MM 0112 CL/CL,362-1AS0112CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,213,Output VAT,Input VAT
product.product_std-ahu-amair_81,PNL ASSY 25MM 0112 CL/GI,362-1AS0112CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,209,Output VAT,Input VAT
product.product_std-ahu-amair_82,PNL ASSY 25MM 0112 GI/GI,362-1AS0112GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,207,Output VAT,Input VAT
product.product_std-ahu-amair_83,PNL ASSY 25MM 0112 CL/SS,362-1AS0112CLSS,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,608,Output VAT,Input VAT
product.product_std-ahu-amair_84,PNL ASSY 25MM 0113 CL/CL,362-1AS0113CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,230,Output VAT,Input VAT
product.product_std-ahu-amair_85,PNL ASSY 25MM 0113 CL/GI,362-1AS0113CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,226,Output VAT,Input VAT
product.product_std-ahu-amair_86,PNL ASSY 25MM 0113 GI/GI,362-1AS0113GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,223,Output VAT,Input VAT
product.product_std-ahu-amair_87,PNL ASSY 25MM 0114 CL/CL,362-1AS0114CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,247,Output VAT,Input VAT
product.product_std-ahu-amair_88,PNL ASSY 25MM 0114 CL/GI,362-1AS0114CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,242,Output VAT,Input VAT
product.product_std-ahu-amair_89,PNL ASSY 25MM 0114 GI/GI,362-1AS0114GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,240,Output VAT,Input VAT
product.product_std-ahu-amair_90,PNL ASSY 25MM 0115 CL/GI,362-1AS0115CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,294,Output VAT,Input VAT
product.product_std-ahu-amair_91,PNL ASSY 25MM 0202 CL/CL,362-1AS0202CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,71,Output VAT,Input VAT
product.product_std-ahu-amair_92,PNL ASSY 25MM 0202 CL/GI,362-1AS0202CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,70,Output VAT,Input VAT
product.product_std-ahu-amair_93,PNL ASSY 25MM 0202 GI/GI,362-1AS0202GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,68,Output VAT,Input VAT
product.product_std-ahu-amair_94,PNL ASSY 25MM 0203 CL/CL,362-1AS0203CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,107,Output VAT,Input VAT
product.product_std-ahu-amair_95,PNL ASSY 25MM 0203 CL/GI,362-1AS0203CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,105,Output VAT,Input VAT
