id,wizard_id/id,bom_product_type,mat_model_choices,part_name,part_code,bom_template_id,W,L,T,mat_joint_choices,mat_inside_skin_choices,mat_outside_skin_choices,mat_insulation_choices,list_price,partner_id
B_Grimm_Access_line_1,B_Grimm_Access,panel,B.Grimm Access,39GBP04-05 ACCESS DOOR,464P0001,Standard AHU,395,495,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,247,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_2,B_Grimm_Access,panel,B.Grimm Access,39GBP04-06 ACCESS DOOR,464P0002,Standard AHU,395,595,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,292,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_3,B_Grimm_Access,panel,B.Grimm Access,39GBP04-07 ACCESS DOOR,464P0003,Standard AHU,395,695,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,337,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_4,B_Grimm_Access,panel,B.Grimm Access,39GBP04-08 ACCESS DOOR,464P0004,Standard AHU,395,795,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,382,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_5,B_Grimm_Access,panel,B.Grimm Access,39GBP04-09 ACCESS DOOR,464P0005,Standard AHU,395,895,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,427,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_6,B_Grimm_Access,panel,B.Grimm Access,39GBP04-10 ACCESS DOOR,464P0006,Standard AHU,395,995,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,472,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_7,B_Grimm_Access,panel,B.Grimm Access,39GBP04-11 ACCESS DOOR,464P0007,Standard AHU,395,1095,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,518,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_8,B_Grimm_Access,panel,B.Grimm Access,39GBP04-12 ACCESS DOOR,464P0008,Standard AHU,395,1195,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,563,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_9,B_Grimm_Access,panel,B.Grimm Access,39GBP04-13 ACCESS DOOR,464P0009,Standard AHU,395,1295,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,608,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_10,B_Grimm_Access,panel,B.Grimm Access,39GBP04-14 ACCESS DOOR,464P0010,Standard AHU,395,1395,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,653,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_11,B_Grimm_Access,panel,B.Grimm Access,39GBP04-15 ACCESS DOOR,464P0011,Standard AHU,395,1495,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,698,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_12,B_Grimm_Access,panel,B.Grimm Access,39GBP05-05 ACCESS DOOR,464P0012,Standard AHU,495,495,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,302,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_13,B_Grimm_Access,panel,B.Grimm Access,39GBP05-06 ACCESS DOOR,464P0013,Standard AHU,495,595,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,357,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_14,B_Grimm_Access,panel,B.Grimm Access,39GBP05-07 ACCESS DOOR,464P0014,Standard AHU,495,695,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,412,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_15,B_Grimm_Access,panel,B.Grimm Access,39GBP05-08 ACCESS DOOR,464P0015,Standard AHU,495,795,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,467,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_16,B_Grimm_Access,panel,B.Grimm Access,39GBP05-09 ACCESS DOOR,464P0016,Standard AHU,495,895,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,522,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_17,B_Grimm_Access,panel,B.Grimm Access,39GBP05-10 ACCESS DOOR,464P0017,Standard AHU,495,995,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,577,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_18,B_Grimm_Access,panel,B.Grimm Access,39GBP05-11 ACCESS DOOR,464P0018,Standard AHU,495,1095,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,632,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_19,B_Grimm_Access,panel,B.Grimm Access,39GBP05-12 ACCESS DOOR,464P0019,Standard AHU,495,1195,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,687,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_20,B_Grimm_Access,panel,B.Grimm Access,39GBP05-13 ACCESS DOOR,464P0020,Standard AHU,495,1295,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,742,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_21,B_Grimm_Access,panel,B.Grimm Access,39GBP05-14 ACCESS DOOR,464P0021,Standard AHU,495,1395,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,797,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_22,B_Grimm_Access,panel,B.Grimm Access,39GBP05-15 ACCESS DOOR,464P0022,Standard AHU,495,1495,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,852,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_23,B_Grimm_Access,panel,B.Grimm Access,39GBP06-06 ACCESS DOOR,464P0023,Standard AHU,595,595,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,422,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_24,B_Grimm_Access,panel,B.Grimm Access,39GBP06-07 ACCESS DOOR,464P0024,Standard AHU,595,695,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,487,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_25,B_Grimm_Access,panel,B.Grimm Access,39GBP06-08 ACCESS DOOR,464P0025,Standard AHU,595,795,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,552,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_26,B_Grimm_Access,panel,B.Grimm Access,39GBP06-09 ACCESS DOOR,464P0026,Standard AHU,595,895,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,617,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_27,B_Grimm_Access,panel,B.Grimm Access,39GBP06-10 ACCESS DOOR,464P0027,Standard AHU,595,995,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,682,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_28,B_Grimm_Access,panel,B.Grimm Access,39GBP06-11 ACCESS DOOR,464P0028,Standard AHU,595,1095,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,746,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_29,B_Grimm_Access,panel,B.Grimm Access,39GBP06-12 ACCESS DOOR,464P0029,Standard AHU,595,1195,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,811,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_30,B_Grimm_Access,panel,B.Grimm Access,39GBP06-13 ACCESS DOOR,464P0030,Standard AHU,595,1295,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,876,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_31,B_Grimm_Access,panel,B.Grimm Access,39GBP06-14 ACCESS DOOR,464P0031,Standard AHU,595,1395,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,941,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_32,B_Grimm_Access,panel,B.Grimm Access,39GBP06-15 ACCESS DOOR,464P0032,Standard AHU,595,1495,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1006,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_33,B_Grimm_Access,panel,B.Grimm Access,39GBP07-14 ACCESS DOOR,464P0033,Standard AHU,695,1395,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1085,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Access_line_34,B_Grimm_Access,panel,B.Grimm Access,39GBP07-15 ACCESS DOOR,464P0034,Standard AHU,695,1495,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1160,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_1,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-08 PANEL,464P0035,Standard AHU,48,798,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,38,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_2,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-09 PANEL,464P0036,Standard AHU,48,898,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,43,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_3,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-10 PANEL,464P0037,Standard AHU,48,998,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,47,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_4,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-11 PANEL,464P0038,Standard AHU,48,1098,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,52,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_5,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-12 PANEL,464P0039,Standard AHU,48,1198,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,57,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_6,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-13 PANEL,464P0040,Standard AHU,48,1298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,62,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_7,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-14 PANEL,464P0041,Standard AHU,48,1398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,66,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_8,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-15 PANEL,464P0042,Standard AHU,48,1498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,71,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_9,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-16 PANEL,464P0043,Standard AHU,48,1598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,76,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_10,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-17 PANEL,464P0044,Standard AHU,48,1698,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,81,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_11,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-18 PANEL,464P0045,Standard AHU,48,1798,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,85,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_12,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-19 PANEL,464P0046,Standard AHU,48,1898,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,90,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_13,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-20 PANEL,464P0047,Standard AHU,48,1998,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,95,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_14,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-21 PANEL,464P0048,Standard AHU,48,2098,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,100,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_15,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-22 PANEL,464P0049,Standard AHU,48,2198,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,104,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_16,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-23 PANEL,464P0050,Standard AHU,48,2298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,109,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_17,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-24 PANEL,464P0051,Standard AHU,48,2398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,114,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_18,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-25 PANEL,464P0052,Standard AHU,48,2498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,119,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_19,B_Grimm_Panel,panel,B.Grimm Panel,39GBN0.5-26 PANEL,464P0053,Standard AHU,48,2598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,123,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_20,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-05 PANEL,464P0054,Standard AHU,98,498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,48,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_21,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-06 PANEL,464P0055,Standard AHU,98,598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,58,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_22,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-07 PANEL,464P0056,Standard AHU,98,698,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,68,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_23,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-08 PANEL,464P0057,Standard AHU,98,798,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,77,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_24,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-09 PANEL,464P0058,Standard AHU,98,898,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,87,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_25,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-10 PANEL,464P0059,Standard AHU,98,998,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,97,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_26,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-11 PANEL,464P0060,Standard AHU,98,1098,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,107,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_27,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-12 PANEL,464P0061,Standard AHU,98,1198,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,116,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_28,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-13 PANEL,464P0062,Standard AHU,98,1298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,126,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_29,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-14 PANEL,464P0063,Standard AHU,98,1398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,136,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_30,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-15 PANEL,464P0064,Standard AHU,98,1498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,145,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_31,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-16 PANEL,464P0065,Standard AHU,98,1598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,155,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_32,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-17 PANEL,464P0066,Standard AHU,98,1698,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,165,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_33,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-18 PANEL,464P0067,Standard AHU,98,1798,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,174,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_34,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-19 PANEL,464P0068,Standard AHU,98,1898,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,184,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_35,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-20 PANEL,464P0069,Standard AHU,98,1998,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,194,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_36,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-21 PANEL,464P0070,Standard AHU,98,2098,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,204,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_37,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-22 PANEL,464P0071,Standard AHU,98,2198,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,213,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_38,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-23 PANEL,464P0072,Standard AHU,98,2298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,223,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_39,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-24 PANEL,464P0073,Standard AHU,98,2398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,233,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_40,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-25 PANEL,464P0074,Standard AHU,98,2498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,242,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_41,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-26 PANEL,464P0075,Standard AHU,98,2598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,252,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_42,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-27 PANEL,464P0076,Standard AHU,98,2698,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,262,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_43,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-28 PANEL,464P0077,Standard AHU,98,2798,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,271,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_44,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-29 PANEL,464P0078,Standard AHU,98,2898,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,281,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_45,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-30 PANEL,464P0079,Standard AHU,98,2998,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,291,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_46,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-31 PANEL,464P0080,Standard AHU,98,3098,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,301,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_47,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-32 PANEL,464P0081,Standard AHU,98,3198,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,310,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_48,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-33 PANEL,464P0082,Standard AHU,98,3298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,320,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_49,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-34 PANEL,464P0083,Standard AHU,98,3398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,330,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_50,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-35 PANEL,464P0084,Standard AHU,98,3498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,339,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_51,B_Grimm_Panel,panel,B.Grimm Panel,39GBN01-36 PANEL,464P0085,Standard AHU,98,3598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,349,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_52,B_Grimm_Panel,panel,B.Grimm Panel,39GBN1.5-04 PANEL,464P0086,Standard AHU,148,398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,58,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_53,B_Grimm_Panel,panel,B.Grimm Panel,39GBN1.5-05 PANEL,464P0087,Standard AHU,148,498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,73,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_54,B_Grimm_Panel,panel,B.Grimm Panel,39GBN1.5-06 PANEL,464P0088,Standard AHU,148,598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,88,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_55,B_Grimm_Panel,panel,B.Grimm Panel,39GBN1.5-07 PANEL,464P0089,Standard AHU,148,698,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,102,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_56,B_Grimm_Panel,panel,B.Grimm Panel,39GBN1.5-08 PANEL,464P0090,Standard AHU,148,798,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,117,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_57,B_Grimm_Panel,panel,B.Grimm Panel,39GBN1.5-09 PANEL,464P0091,Standard AHU,148,898,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,132,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_58,B_Grimm_Panel,panel,B.Grimm Panel,39GBN1.5-10 PANEL,464P0092,Standard AHU,148,998,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,146,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_59,B_Grimm_Panel,panel,B.Grimm Panel,39GBN1.5-11 PANEL,464P0093,Standard AHU,148,1098,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,161,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_60,B_Grimm_Panel,panel,B.Grimm Panel,39GBN1.5-12 PANEL,464P0094,Standard AHU,148,1198,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,176,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_61,B_Grimm_Panel,panel,B.Grimm Panel,39GBN1.5-13 PANEL,464P0095,Standard AHU,148,1298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,190,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_62,B_Grimm_Panel,panel,B.Grimm Panel,39GBN1.5-14 PANEL,464P0096,Standard AHU,148,1398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,205,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_63,B_Grimm_Panel,panel,B.Grimm Panel,39GBN1.5-15 PANEL,464P0097,Standard AHU,148,1498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,219,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_line_64,B_Grimm_Panel,panel,B.Grimm Panel,39GBN1.5-16 PANEL,464P0098,Standard AHU,148,1598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,234,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
