id,wizard_id/id,bom_product_type,mat_model_choices,part_name,part_code,bom_template_id,W,L,T,mat_joint_choices,mat_inside_skin_choices,mat_outside_skin_choices,mat_insulation_choices,list_price,partner_id
B_Grimm_Panel_150828_line_330,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN9.5-27 PANEL,463P1022,Standard AHU,948,2698,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2110,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_331,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN9.5-28 PANEL,463P1023,Standard AHU,948,2798,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2188,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_332,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN9.5-29 PANEL,463P1024,Standard AHU,948,2898,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2267,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_333,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN9.5-30 PANEL,463P1025,Standard AHU,948,2998,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2345,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_334,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN9.5-31 PANEL,463P1026,Standard AHU,948,3098,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2423,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_335,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN9.5-32 PANEL,463P1027,Standard AHU,948,3198,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2501,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_336,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN9.5-33 PANEL,463P1028,Standard AHU,948,3298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2579,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_337,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN9.5-34 PANEL,463P1029,Standard AHU,948,3398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2658,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_338,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN9.5-35 PANEL,463P1030,Standard AHU,948,3498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2736,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_339,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN9.5-36 PANEL,463P1031,Standard AHU,948,3598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2814,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_340,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10-27 PANEL,463P1032,Standard AHU,998,2698,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2221,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_341,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10-28 PANEL,463P1033,Standard AHU,998,2798,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2304,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_342,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10-29 PANEL,463P1034,Standard AHU,998,2898,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2386,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_343,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10-30 PANEL,463P1035,Standard AHU,998,2998,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2468,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_344,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10-31 PANEL,463P1036,Standard AHU,998,3098,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2551,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_345,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10-32 PANEL,463P1037,Standard AHU,998,3198,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2633,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_346,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10-33 PANEL,463P1038,Standard AHU,998,3298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2715,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_347,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10-34 PANEL,463P1039,Standard AHU,998,3398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2798,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_348,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10-35 PANEL,463P1040,Standard AHU,998,3498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2880,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_349,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10-36 PANEL,463P1041,Standard AHU,998,3598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2962,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_350,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-12 PANEL,463P1043,Standard AHU,1048,1198,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1036,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_351,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-14 PANEL,463P1045,Standard AHU,1048,1398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1209,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_352,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-15 PANEL,463P1046,Standard AHU,1048,1498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1295,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_353,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-16 PANEL,463P1047,Standard AHU,1048,1598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1382,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_354,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-17 PANEL,463P1048,Standard AHU,1048,1698,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1468,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_355,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-19 PANEL,463P1050,Standard AHU,1048,1898,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1641,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_356,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-20 PANEL,463P1051,Standard AHU,1048,1998,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1727,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_357,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-21 PANEL,463P1052,Standard AHU,1048,2098,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1814,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_358,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-23 PANEL,463P1054,Standard AHU,1048,2298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1987,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_359,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-24 PANEL,463P1055,Standard AHU,1048,2398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2073,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_360,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-25 PANEL,463P1056,Standard AHU,1048,2498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2160,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_361,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-26 PANEL,463P1057,Standard AHU,1048,2598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2246,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_362,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-27 PANEL,463P1058,Standard AHU,1048,2698,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2333,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_363,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-28 PANEL,463P1059,Standard AHU,1048,2798,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2419,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_364,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-29 PANEL,463P1060,Standard AHU,1048,2898,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2506,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_365,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-30 PANEL,463P1061,Standard AHU,1048,2998,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2592,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_366,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-31 PANEL,463P1062,Standard AHU,1048,3098,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2679,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_367,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-32 PANEL,463P1063,Standard AHU,1048,3198,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2765,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_368,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-33 PANEL,463P1064,Standard AHU,1048,3298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2851,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_369,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-34 PANEL,463P1065,Standard AHU,1048,3398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2938,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_370,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-35 PANEL,463P1066,Standard AHU,1048,3498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3024,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_371,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN10.5-36 PANEL,463P1067,Standard AHU,1048,3598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3111,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_372,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11-27 PANEL,463P1068,Standard AHU,1098,2698,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2444,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_373,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11-30 PANEL,463P1071,Standard AHU,1098,2998,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2716,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_374,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11-31 PANEL,463P1072,Standard AHU,1098,3098,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2806,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_375,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11-32 PANEL,463P1073,Standard AHU,1098,3198,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2897,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_376,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11-33 PANEL,463P1074,Standard AHU,1098,3298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2987,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_377,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11-34 PANEL,463P1075,Standard AHU,1098,3398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3078,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_378,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11-35 PANEL,463P1076,Standard AHU,1098,3498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3169,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_379,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11-36 PANEL,463P1077,Standard AHU,1098,3598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3259,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_380,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-12 PANEL,463P1078,Standard AHU,1148,1198,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1135,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_381,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-13 PANEL,463P1079,Standard AHU,1148,1298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1229,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_382,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-14 PANEL,463P1080,Standard AHU,1148,1398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1324,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_383,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-15 PANEL,463P1081,Standard AHU,1148,1498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1419,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_384,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-16 PANEL,463P1082,Standard AHU,1148,1598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1513,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_385,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-17 PANEL,463P1083,Standard AHU,1148,1698,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1608,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_386,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-18 PANEL,463P1084,Standard AHU,1148,1798,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1703,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_387,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-19 PANEL,463P1085,Standard AHU,1148,1898,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1798,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_388,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-20 PANEL,463P1086,Standard AHU,1148,1998,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1892,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_389,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-21 PANEL,463P1087,Standard AHU,1148,2098,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,1987,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_390,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-22 PANEL,463P1088,Standard AHU,1148,2198,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2082,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_391,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-23 PANEL,463P1089,Standard AHU,1148,2298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2176,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_392,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-24 PANEL,463P1090,Standard AHU,1148,2398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2271,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_393,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-25 PANEL,463P1091,Standard AHU,1148,2498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2366,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_394,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-26 PANEL,463P1092,Standard AHU,1148,2598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2461,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_395,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-27 PANEL,463P1093,Standard AHU,1148,2698,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2555,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_396,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-28 PANEL,463P1094,Standard AHU,1148,2798,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2650,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_397,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-29 PANEL,463P1095,Standard AHU,1148,2898,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2745,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_398,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-30 PANEL,463P1096,Standard AHU,1148,2998,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2839,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_399,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-31 PANEL,463P1097,Standard AHU,1148,3098,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2934,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_400,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-33 PANEL,463P1099,Standard AHU,1148,3298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3124,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_401,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-34 PANEL,463P1100,Standard AHU,1148,3398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3218,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_402,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-35 PANEL,463P1101,Standard AHU,1148,3498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3313,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_403,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN11.5-36 PANEL,463P1102,Standard AHU,1148,3598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3408,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_404,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN12-27 PANEL,463P1103,Standard AHU,1198,2698,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2667,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_405,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN12-28 PANEL,463P1104,Standard AHU,1198,2798,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2765,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_406,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN12-29 PANEL,463P1105,Standard AHU,1198,2898,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2864,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_407,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN12-30 PANEL,463P1106,Standard AHU,1198,2998,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,2963,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_408,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN12-31 PANEL,463P1107,Standard AHU,1198,3098,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3062,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_409,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN12-32 PANEL,463P1108,Standard AHU,1198,3198,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3161,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_410,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN12-33 PANEL,463P1109,Standard AHU,1198,3298,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3260,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_411,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN12-34 PANEL,463P1110,Standard AHU,1198,3398,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3358,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_412,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN12-35 PANEL,463P1111,Standard AHU,1198,3498,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3457,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_413,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN12-36 PANEL,463P1112,Standard AHU,1198,3598,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,3556,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_414,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN04-5.5 PANEL,463P1113,Standard AHU,398,548,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,180,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_415,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN04-6.5 PANEL,463P1114,Standard AHU,398,648,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,213,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_416,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN04-7.5 PANEL,463P1115,Standard AHU,398,748,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,246,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_417,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN04-8.5 PANEL,463P1116,Standard AHU,398,848,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,278,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_418,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN04-9.5 PANEL,463P1117,Standard AHU,398,948,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,311,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_419,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN04-10.5. PANEL,463P1118,Standard AHU,398,1048,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,344,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_420,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN04-11.5 PANEL,463P1119,Standard AHU,398,1148,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,377,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_421,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN04-12.5 PANEL,463P1120,Standard AHU,398,1248,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,410,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
B_Grimm_Panel_150828_line_422,B_Grimm_Panel_150828,panel,B.Grimm Panel,39GPN04-13.5 PANEL,463P1121,Standard AHU,398,1348,25,NN (None-None),0.4 mm GI,0.5 mm PP (OW),PU,443,บริษัท บี.กริม แอร์คอนดิชั่นนิ่ง จำกัด
