id,bom_id/id,product_id,product_qty_formula,product_uom
mrp.template_single_door_flat_line26,mrp.template_single_door_flat,[SP05008],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='AW') and (914*line.L/1000000*3.4) or 0.0,kg
mrp.template_single_door_flat_line27,mrp.template_single_door_flat,[SP05007],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='AW') and (1219*line.L/1000000*3.75) or 0.0,kg
mrp.template_single_door_flat_line28,mrp.template_single_door_flat,[SP05009],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='AW') and (1219*line.L/1000000*3.4) or 0.0,kg
mrp.template_single_door_flat_line29,mrp.template_single_door_flat,[SP05006],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='AW') and (914*line.L/1000000*3.75*2) or 0.0,kg
mrp.template_single_door_flat_line30,mrp.template_single_door_flat,[SP05008],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='AW') and (914*line.L/1000000*3.4*2) or 0.0,kg
mrp.template_single_door_flat_line31,mrp.template_single_door_flat,[SP05006],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.75) or 0.0,kg
mrp.template_single_door_flat_line32,mrp.template_single_door_flat,[SP05008],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.4) or 0.0,kg
mrp.template_single_door_flat_line33,mrp.template_single_door_flat,[SP05007],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.75) or 0.0,kg
mrp.template_single_door_flat_line34,mrp.template_single_door_flat,[SP05009],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.4) or 0.0,kg
mrp.template_single_door_flat_line35,mrp.template_single_door_flat,[SP05006],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.75*2) or 0.0,kg
