"id","name","inventory_line_id/location_id","inventory_line_id/product_id/id","inventory_line_id/product_qty","inventory_line_id/product_uom"
,,"RM","product.product_part_140",31,"pcs"
,,"RM","product.product_part_141",0,"pcs"
,,"RM","product.product_part_142",124,"pcs"
,,"RM","product.product_part_143",170,"pcs"
,,"RM","product.product_part_144",57,"pcs"
,,"RM","product.product_part_145",4,"pcs"
,,"RM","product.product_part_146",1229,"pcs"
,,"RM","product.product_part_147",0,"pcs"
,,"RM","product.product_part_148",30,"pcs"
,,"RM","product.product_part_149",2,"pcs"
,,"RM","product.product_part_150",0,"pcs"
,,"RM","product.product_part_151",0,"pcs"
,,"RM","product.product_part_152",0,"pcs"
,,"RM","product.product_part_153",14,"pcs"
,,"RM","product.product_part_154",0,"pcs"
,,"RM","product.product_part_155",52,"pcs"
,,"RM","product.product_part_156",0,"pcs"
,,"RM","product.product_part_157",263,"pcs"
,,"RM","product.product_part_158",706,"pcs"
,,"RM","product.product_part_159",14,"pcs"
,,"RM","product.product_part_160",28,"pcs"
,,"RM","product.product_part_161",177,"pcs"
,,"RM","product.product_part_162",0,"pcs"
,,"RM","product.product_part_163",10,"pcs"
,,"RM","product.product_part_164",0,"pcs"
,,"RM","product.product_part_165",64,"pcs"
,,"RM","product.product_part_166",0,"pcs"
,,"RM","product.product_part_167",9,"pcs"
,,"RM","product.product_part_168",5,"pcs"
,,"RM","product.product_part_169",32,"pcs"
,,"RM","product.product_part_170",0,"pcs"
,,"RM","product.product_part_171",13,"pcs"
,,"RM","product.product_part_172",13,"pcs"
,,"RM","product.product_part_173",0,"pcs"
,,"RM","product.product_part_174",32,"pcs"
,,"RM","product.product_part_175",0,"pcs"
,,"RM","product.product_part_176",0,"pcs"
,,"RM","product.product_part_177",73,"pcs"
,,"RM","product.product_part_178",60,"pcs"
,,"RM","product.product_part_179",27,"pcs"
,,"RM","product.product_part_180",194,"pcs"
,,"RM","product.product_part_181",37,"pcs"
,,"RM","product.product_part_182",18,"pcs"
,,"RM","product.product_part_183",108,"pcs"
,,"RM","product.product_part_184",11,"pcs"
,,"RM","product.product_part_185",8,"pcs"
,,"RM","product.product_part_186",528,"pcs"
,,"RM","product.product_part_187",0,"pcs"
,,"RM","product.product_part_188",10,"pcs"
,,"RM","product.product_part_189",0,"pcs"
,,"RM","product.product_part_190",188,"pcs"
,,"RM","product.product_part_191",0,"pcs"
,,"RM","product.product_part_192",0,"pcs"
,,"RM","product.product_part_193",26,"pcs"
,,"RM","product.product_part_194",3,"pcs"
,,"RM","product.product_part_195",0,"pcs"
,,"RM","product.product_part_196",49,"pcs"
,,"RM","product.product_part_197",23,"pcs"
,,"RM","product.product_part_198",112,"pcs"
,,"RM","product.product_part_199",18,"pcs"
,,"RM","product.product_part_200",1,"pcs"
,,"RM","product.product_part_201",219,"pcs"
,,"RM","product.product_part_202",328,"pcs"
,,"RM","product.product_part_203",55,"pcs"
,,"RM","product.product_part_204",75,"pcs"
,,"RM","product.product_part_205",98,"pcs"
,,"RM","product.product_part_206",6,"pcs"
,,"RM","product.product_part_207",5,"pcs"
,,"RM","product.product_part_208",106,"pcs"
,,"RM","product.product_part_209",71,"pcs"
,,"RM","product.product_part_210",0,"pcs"
,,"RM","product.product_part_211",47,"pcs"
,,"RM","product.product_part_212",59,"pcs"
,,"RM","product.product_part_213",0,"pcs"
,,"RM","product.product_part_214",443,"pcs"
,,"RM","product.product_part_215",18,"pcs"
,,"RM","product.product_part_216",0,"pcs"
,,"RM","product.product_part_217",190,"pcs"
,,"RM","product.product_part_218",101,"pcs"
,,"RM","product.product_part_219",0,"pcs"
,,"RM","product.product_part_220",0,"pcs"
,,"RM","product.product_part_221",180,"pcs"
,,"RM","product.product_part_222",0,"pcs"
,,"RM","product.product_part_223",0,"pcs"
,,"RM","product.product_part_224",510,"pcs"
,,"RM","product.product_part_225",0,"pcs"
,,"RM","product.product_part_226",0,"pcs"
,,"RM","product.product_part_227",173,"pcs"
,,"RM","product.product_part_228",100,"pcs"
,,"RM","product.product_part_229",0,"pcs"
,,"RM","product.product_part_230",597,"pcs"
,,"RM","product.product_part_231",62,"pcs"
,,"RM","product.product_part_232",44,"pcs"
,,"RM","product.product_part_233",367,"pcs"
,,"RM","product.product_part_234",160,"pcs"
,,"RM","product.product_part_235",18,"pcs"
,,"RM","product.product_part_236",0,"pcs"
,,"RM","product.product_part_237",17,"pcs"
,,"RM","product.product_part_238",0,"pcs"
,,"RM","product.product_part_239",206,"pcs"
,,"RM","product.product_part_240",45,"pcs"
,,"RM","product.product_part_241",0,"pcs"
,,"RM","product.product_part_242",277,"pcs"
,,"RM","product.product_part_243",0,"pcs"
,,"RM","product.product_part_244",0,"pcs"
,,"RM","product.product_part_245",34,"pcs"
,,"RM","product.product_part_246",4,"pcs"
,,"RM","product.product_part_247",0,"pcs"
,,"RM","product.product_part_248",111,"pcs"
,,"RM","product.product_part_249",58,"pcs"
,,"RM","product.product_part_250",369,"pcs"
,,"RM","product.product_part_251",78,"pcs"
,,"RM","product.product_part_252",57,"pcs"
,,"RM","product.product_part_253",0,"pcs"
,,"RM","product.product_part_254",90,"pcs"
,,"RM","product.product_part_255",7,"pcs"
,,"RM","product.product_part_256",0,"pcs"
,,"RM","product.product_part_257",25,"pcs"
,,"RM","product.product_part_258",0,"pcs"
,,"RM","product.product_part_259",0,"pcs"
,,"RM","product.product_part_260",134,"pcs"
,,"RM","product.product_part_261",194,"pcs"
,,"RM","product.product_part_262",82,"pcs"
,,"RM","product.product_part_263",72,"pcs"
,,"RM","product.product_part_264",91,"pcs"
,,"RM","product.product_part_265",114,"pcs"
,,"RM","product.product_part_266",13,"pcs"
,,"RM","product.product_part_267",0,"pcs"
,,"RM","product.product_part_268",0,"pcs"
,,"RM","product.product_part_269",224,"pcs"
,,"RM","product.product_part_270",251,"pcs"
,,"RM","product.product_part_271",50,"pcs"
,,"RM","product.product_part_272",0,"pcs"
,,"RM","product.product_part_273",93,"pcs"
,,"RM","product.product_part_274",34,"pcs"
,,"RM","product.product_part_275",0,"pcs"
,,"RM","product.product_part_276",13,"pcs"
,,"RM","product.product_part_277",19,"pcs"
,,"RM","product.product_part_278",0,"pcs"
,,"RM","product.product_part_279",23378,"pcs"
,,"RM","product.product_part_280",15410,"pcs"
,,"RM","product.product_part_281",23872,"pcs"
,,"RM","product.product_part_282",950,"pcs"
,,"RM","product.product_part_283",25926,"pcs"
,,"RM","product.product_part_284",6369,"pcs"
,,"RM","product.product_part_285",19,"set"
,,"RM","product.product_part_286",466,"pcs"
,,"RM","product.product_part_287",41058,"pcs"
,,"RM","product.product_part_288",40522,"pcs"
,,"RM","product.product_part_289",74,"pcs"
,,"RM","product.product_part_290",4814,"pcs"
,,"RM","product.product_part_291",337,"pcs"
,,"RM","product.product_part_292",13180,"pcs"
,,"RM","product.product_part_293",15000,"pcs"
,,"RM","product.product_part_294",3916,"pcs"
,,"RM","product.product_part_295",0,"pcs"
,,"RM","product.product_part_296",2104,"m"
,,"RM","product.product_part_297",418,"tube"
,,"RM","product.product_part_298",2036,"m"
,,"RM","product.product_part_299",1567,"m"
,,"RM","product.product_part_300",54,"kg"
,,"RM","product.product_part_301",39,"roll"
,,"RM","product.product_part_302",500,"m"
,,"RM","product.product_part_303",136,"pcs"
,,"RM","product.product_part_304",47,"set"
,,"RM","product.product_part_305",7,"set"
,,"RM","product.product_part_306",2,"set"
,,"RM","product.product_part_307",2053,"pcs"
,,"RM","product.product_part_308",534,"pcs"
,,"RM","product.product_part_309",13,"set"
,,"RM","product.product_part_310",45,"set"
,,"RM","product.product_part_311",20,"set"
,,"RM","product.product_part_312",21,"set"
,,"RM","product.product_part_313",846,"pcs"
,,"RM","product.product_part_314",12433,"pcs"
,,"RM","product.product_part_315",3397,"pcs"
,,"RM","product.product_part_316",2723,"pcs"
,,"RM","product.product_part_317",17,"pcs"
,,"RM","product.product_part_318",1486,"pcs"
,,"RM","product.product_part_319",2110,"pcs"
,,"RM","product.product_part_320",2137,"pcs"
,,"RM","product.product_part_321",106,"set"
,,"RM","product.product_part_322",179,"pcs"
,,"RM","product.product_part_323",235,"pcs"
,,"RM","product.product_part_324",0,"pcs"
,,"RM","product.product_part_325",323,"pcs"
,,"RM","product.product_part_326",619,"pcs"
,,"RM","product.product_part_327",140,"m"
,,"RM","product.product_part_328",518,"pcs"
,,"RM","product.product_part_329",343,"pcs"
,,"RM","product.product_part_330",0,"pcs"
,,"RM","product.product_part_331",208,"tube"
,,"RM","product.product_part_332",781,"pcs"
,,"RM","product.product_part_333",184,"pcs"
,,"RM","product.product_part_334",306,"pcs"
,,"RM","product.product_part_335",287,"pcs"
,,"RM","product.product_part_336",234,"pcs"
,,"RM","product.product_part_337",639,"pcs"
,,"RM","product.product_part_338",415,"pcs"
,,"RM","product.product_part_339",22,"m"
,,"RM","product.product_part_340",300,"pcs"
,,"RM","product.product_part_341",3887,"pcs"
,,"RM","product.product_part_342",407,"pcs"
,,"RM","product.product_part_343",353,"pcs"
,,"RM","product.product_part_344",375,"pcs"
,,"RM","product.product_part_345",695,"pcs"
,,"RM","product.product_part_346",850,"pcs"
,,"RM","product.product_part_347",0,"set"
,,"RM","product.product_part_348",0,"pcs"
,,"RM","product.product_part_349",18,"pcs"
,,"RM","product.product_part_350",46,"pcs"
,,"RM","product.product_part_351",0,"pcs"
,,"RM","product.product_part_352",5,"pcs"
,,"RM","product.product_part_353",0,"pcs"
,,"RM","product.product_part_354",939,"pcs"
,,"RM","product.product_part_355",50,"pcs"
,,"RM","product.product_part_356",162,"pcs"
,,"RM","product.product_part_357",166,"pcs"
,,"RM","product.product_part_358",100,"pcs"
,,"RM","product.product_part_359",0,"pcs"
,,"RM","product.product_part_360",28,"pcs"
,,"RM","product.product_part_361",1062,"pcs"
,,"RM","product.product_part_362",54,"set"
,,"RM","product.product_part_363",18,"pcs"
,,"RM","product.product_part_364",88,"m"
,,"RM","product.product_part_365",6,"pcs"
,,"RM","product.product_part_366",990,"pcs"
,,"RM","product.product_part_367",720,"pcs"
,,"RM","product.product_part_368",40,"pcs"
,,"RM","product.product_part_369",535,"pcs"
,,"RM","product.product_part_370",0,"pcs"
,,"RM","product.product_part_371",0,"pcs"
,,"RM","product.product_part_372",170,"roll"
,,"RM","product.product_part_373",15,"pcs"
,,"RM","product.product_part_374",295,"pcs"
,,"RM","product.product_part_375",143,"pcs"
,,"RM","product.product_part_376",0,"pcs"
,,"RM","product.product_part_377",71,"pcs"
,,"RM","product.product_part_378",11644,"pcs"
,,"RM","product.product_part_379",54748,"pcs"
,,"RM","product.product_part_380",103,"pcs"
,,"RM","product.product_part_381",7,"set"
,,"RM","product.product_part_382",362,"pcs"
,,"RM","product.product_part_383",454,"roll"
,,"RM","product.product_part_384",5344,"pcs"
,,"RM","product.product_part_385",44,"pcs"
,,"RM","product.product_part_386",18045,"pcs"
,,"RM","product.product_part_387",10,"pcs"
,,"RM","product.product_part_388",300,"pcs"
,,"RM","product.product_part_389",2063,"tube"
,,"RM","product.product_part_390",249,"pcs"
,,"RM","product.product_part_391",269,"pcs"
,,"RM","product.product_part_392",604,"pcs"
,,"RM","product.product_part_393",29,"pcs"
,,"RM","product.product_part_394",305,"pcs"
,,"RM","product.product_part_395",372,"pcs"
,,"RM","product.product_part_396",370,"set"
,,"RM","product.product_part_397",587,"pcs"
,,"RM","product.product_part_398",2900,"m"
,,"RM","product.product_part_399",0,"set"
,,"RM","product.product_part_400",111,"pcs"
,,"RM","product.product_part_401",128,"pcs"
,,"RM","product.product_part_402",300,"pcs"
,,"RM","product.product_part_403",698,"pcs"
,,"RM","product.product_part_404",1922,"pcs"
,,"RM","product.product_part_405",500,"set"
,,"RM","product.product_part_406",879,"set"
,,"RM","product.product_part_407",0,"pcs"
,,"RM","product.product_part_408",4250,"pcs"
,,"RM","product.product_part_409",7380,"pcs"
,,"RM","product.product_part_410",402,"pcs"
,,"RM","product.product_part_411",180,"pcs"
,,"RM","product.product_part_412",359,"pcs"
,,"RM","product.product_part_413",136,"pcs"
,,"RM","product.product_part_414",3539,"pcs"
,,"RM","product.product_part_415",6077,"pcs"
,,"RM","product.product_part_416",704,"pcs"
,,"RM","product.product_part_417",2132,"pcs"
,,"RM","product.product_part_418",1629,"pcs"
,,"RM","product.product_part_419",1252,"pcs"
,,"RM","product.product_part_420",42,"set"
,,"RM","product.product_part_421",0,"set"
,,"RM","product.product_part_422",0,"pcs"
,,"RM","product.product_part_423",0,"m"
,,"RM","product.product_part_424",1150,"m"
,,"RM","product.product_part_425",711,"pcs"
,,"RM","product.product_part_426",3564,"pcs"
,,"RM","product.product_part_427",0,"m"
,,"RM","product.product_part_428",9171,"pcs"
,,"RM","product.product_part_429",1350,"m"
,,"RM","product.product_part_430",960,"set"
,,"RM","product.product_part_431",960,"set"
,,"RM","product.product_part_432",518,"set"
,,"RM","product.product_part_433",63,"pcs"
,,"RM","product.product_part_434",105,"pcs"
,,"RM","product.product_part_435",4377,"pcs"
,,"RM","product.product_part_436",1734,"pcs"
,,"RM","product.product_part_437",5580,"pcs"
,,"RM","product.product_part_438",2589,"pcs"
,,"RM","product.product_part_439",1387,"pcs"
,,"RM","product.product_part_440",629,"pcs"
,,"RM","product.product_part_441",344,"pcs"
,,"RM","product.product_part_442",612,"pcs"
,,"RM","product.product_part_443",11,"roll"
,,"RM","product.product_part_444",87,"set"
,,"RM","product.product_part_445",20,"pcs"
,,"RM","product.product_part_446",725,"pcs"
,,"RM","product.product_part_447",5,"pcs"
,,"RM","product.product_part_448",16,"gal"
,,"RM","product.product_part_449",110,"set"
,,"RM","product.product_part_450",309,"set"
,,"RM","product.product_part_451",6514,"pcs"
,,"RM","product.product_part_452",950,"pcs"
,,"RM","product.product_part_453",700,"pcs"
,,"RM","product.product_part_454",6520,"pcs"
,,"RM","product.product_part_455",8510,"pcs"
,,"RM","product.product_part_456",38,"pcs"
,,"RM","product.product_part_457",442,"pcs"
,,"RM","product.product_part_458",60,"pcs"
,,"RM","product.product_part_459",76,"pcs"
,,"RM","product.product_part_460",104,"pcs"
,,"RM","product.product_part_461",150,"pcs"
,,"RM","product.product_part_461-1",0,"pcs"
,,"RM","product.product_part_462",141,"roll"
,,"RM","product.product_part_463",168,"roll"
,,"RM","product.product_part_464",19,"roll"
,,"RM","product.product_part_465",375,"set"
,,"RM","product.product_part_466",72,"pcs"
,,"RM","product.product_part_467",244,"roll"
,,"RM","product.product_part_468",18,"roll"
,,"RM","product.product_part_469",20,"gal"
,,"RM","product.product_part_470",28,"gal"
,,"RM","product.product_part_471",1260,"set"
,,"RM","product.product_part_472",1292,"pcs"
,,"RM","product.product_part_473",5700,"pcs"
,,"RM","product.product_part_474",1631,"pcs"
,,"RM","product.product_part_475",136,"set"
,,"RM","product.product_part_476",70,"pcs"
,,"RM","product.product_part_477",83,"roll"
,,"RM","product.product_part_478",1400,"pcs"
,,"RM","product.product_part_479",13,"kg"
,,"RM","product.product_part_480",205,"roll"
,,"RM","product.product_part_481",142,"roll"
,,"RM","product.product_part_482",0,"kg"
,,"RM","product.product_part_483",7700,"pcs"
,,"RM","product.product_part_484",223,"roll"
,,"RM","product.product_part_485",819,"m"
,,"RM","product.product_part_486",10,"pcs"
,,"RM","product.product_part_487",25,"pcs"
,,"RM","product.product_part_488",28,"pcs"
,,"RM","product.product_part_489",3729,"pcs"
,,"RM","product.product_part_490",40,"m"
,,"RM","product.product_part_491",16,"pcs"
,,"RM","product.product_part_492",4937,"pcs"
,,"RM","product.product_part_493",473,"pcs"
,,"RM","product.product_part_494",5700,"pcs"
,,"RM","product.product_part_495",4976,"pcs"
,,"RM","product.product_part_496",938,"m"
,,"RM","product.product_part_497",613,"pcs"
,,"RM","product.product_part_498",5847,"pcs"
,,"RM","product.product_part_499",7458,"pcs"
,,"RM","product.product_part_500",5653,"pcs"
,,"RM","product.product_part_501",0,"pcs"
,,"RM","product.product_part_502",135,"pcs"
,,"RM","product.product_part_503",72,"pcs"
,,"RM","product.product_part_504",154,"kg"
,,"RM","product.product_part_505",25,"pcs"
,,"RM","product.product_part_506",15,"pcs"
,,"RM","product.product_part_507",95,"pcs"
,,"RM","product.product_part_508",95,"pcs"
,,"RM","product.product_part_509",14,"pcs"
,,"RM","product.product_part_510",0,"pcs"
,,"RM","product.product_part_511",130,"pcs"
,,"RM","product.product_part_512",46,"pcs"
,,"RM","product.product_part_513",59,"pcs"
,,"RM","product.product_part_514",27,"pcs"
,,"RM","product.product_part_515",63,"pcs"
,,"RM","product.product_part_516",43,"pcs"
,,"RM","product.product_part_517",104,"pcs"
,,"RM","product.product_part_518",0,"pcs"
,,"RM","product.product_part_519",42,"pcs"
,,"RM","product.product_part_520",123,"pcs"
,,"RM","product.product_part_521",0,"pcs"
,,"RM","product.product_part_522",0,"pcs"
,,"RM","product.product_part_523",1,"pcs"
,,"RM","product.product_part_524",15,"pcs"
,,"RM","product.product_part_525",0,"pcs"
,,"RM","product.product_part_526",38,"pcs"
,,"RM","product.product_part_527",29,"pcs"
,,"RM","product.product_part_528",2,"pcs"
,,"RM","product.product_part_529",25,"pcs"
,,"RM","product.product_part_530",29,"pcs"
,,"RM","product.product_part_531",29,"pcs"
,,"RM","product.product_part_532",0,"pcs"
,,"RM","product.product_part_533",5,"pcs"
,,"RM","product.product_part_534",0,"pcs"
,,"RM","product.product_part_535",25,"pcs"
,,"RM","product.product_part_536",22,"pcs"
,,"RM","product.product_part_537",2570,"pcs"
,,"RM","product.product_part_538",29,"pcs"
,,"RM","product.product_part_539",31,"pcs"
,,"RM","product.product_part_540",7,"pcs"
,,"RM","product.product_part_541",2,"pcs"
,,"RM","product.product_part_542",0,"pcs"
,,"RM","product.product_part_543",4555,"pcs"
,,"RM","product.product_part_544",25900,"pcs"
,,"RM","product.product_part_545",0,"pcs"
,,"RM","product.product_part_546",42,"pcs"
,,"RM","product.product_part_547",10,"pcs"
,,"RM","product.product_part_548",6,"pcs"
,,"RM","product.product_part_549",24,"pcs"
,,"RM","product.product_part_550",27,"pcs"
,,"RM","product.product_part_551",68,"pcs"
,,"RM","product.product_part_552",0,"pcs"
,,"RM","product.product_part_553",200,"kg"
,,"RM","product.product_part_554",200,"pcs"
,,"RM","product.product_part_555",440,"kg"
,,"RM","product.product_part_556",350,"pcs"
,,"RM","product.product_part_557",512,"pcs"
,,"RM","product.product_part_558",0,"pcs"
,,"RM","product.product_part_559",3,"pcs"
,,"RM","product.product_part_560",16,"pcs"
,,"RM","product.product_part_561",350,"m"
,,"RM","product.product_part_562",0,"pcs"
,,"RM","product.product_part_563",4,"kg"
,,"RM","product.product_part_564",9,"gal"
,,"RM","product.product_part_565",125,"pcs"
,,"RM","product.product_part_566",0,"pcs"
,,"RM","product.product_part_567",132,"pcs"
,,"RM","product.product_part_568",50,"pcs"
,,"RM","product.product_part_569",4,"pcs"
,,"RM","product.product_part_570",6,"pcs"
,,"RM","product.product_part_571",2,"pcs"
,,"RM","product.product_part_572",374,"pcs"
,,"RM","product.product_part_573",71,"pcs"
,,"RM","product.product_part_574",158,"pcs"
,,"RM","product.product_part_575",948,"pcs"
,,"RM","product.product_part_576",2448,"pcs"
,,"RM","product.product_part_577",52,"set"
,,"RM","product.product_part_578",60,"kg"
,,"RM","product.product_part_579",0,"kg"
,,"RM","product.product_part_580",280,"kg"
,,"RM","product.product_part_581",15,"roll"
,,"RM","product.product_part_582",62,"pcs"
,,"RM","product.product_part_583",340,"kg"
,,"RM","product.product_part_584",140,"kg"
,,"RM","product.product_part_585",0,"kg"
,,"RM","product.product_part_586",547,"pcs"
,,"RM","product.product_part_587",0,"pcs"
,,"RM","product.product_part_588",8346,"pcs"
,,"RM","product.product_part_589",8,"kg"
,,"RM","product.product_part_590",6,"kg"
,,"RM","product.product_part_591",5,"kg"
,,"RM","product.product_part_592",1433,"pcs"
,,"RM","product.product_part_593",875,"pcs"
,,"RM","product.product_part_594",1021,"pcs"
,,"RM","product.product_part_595",52,"set"
,,"RM","product.product_part_596",66,"set"
,,"RM","product.product_part_597",2646,"pcs"
,,"RM","product.product_part_598",3875,"pcs"
,,"RM","product.product_part_599",381,"pcs"
,,"RM","product.product_part_600",381,"pcs"
,,"RM","product.product_part_601",5142,"pcs"
,,"RM","product.product_part_602",3996,"pcs"
,,"RM","product.product_part_603",15,"kg"
,,"RM","product.product_part_604",641,"pcs"
,,"RM","product.product_part_605",272,"pcs"
,,"RM","product.product_part_606",150,"pcs"
,,"RM","product.product_part_607",1798,"pcs"
,,"RM","product.product_part_608",596,"pcs"
,,"RM","product.product_part_609",1126,"pcs"
,,"RM","product.product_part_610",177,"pcs"
,,"RM","product.product_part_611",1054,"pcs"
,,"RM","product.product_part_612",669,"pcs"
,,"RM","product.product_part_613",1096,"pcs"
,,"RM","product.product_part_614",5587,"pcs"
,,"RM","product.product_part_615",100,"pcs"
,,"RM","product.product_part_616",58200,"pcs"
,,"RM","product.product_part_617",74500,"pcs"
,,"RM","product.product_part_618",26600,"pcs"
,,"RM","product.product_part_619",48600,"pcs"
,,"RM","product.product_part_620",5389,"pcs"
,,"RM","product.product_part_621",13430,"pcs"
,,"RM","product.product_part_622",404,"pcs"
,,"RM","product.product_part_623",0,"pcs"
,,"RM","product.product_part_624",3541,"pcs"
,,"RM","product.product_part_625",210,"pcs"
,,"RM","product.product_part_626",1427,"pcs"
