id,bom_id/id,product_id,product_qty_formula,product_uom
mrp.template_double_door_unseq_line90,mrp.template_double_door_unseq,[SP01341],(line.T.name=='50(F50)') and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (((line.W*2)+line.L+line.L+186)/6000) < 0.51 and 0.5 or ((line.W*2)+line.L+line.L+186)/6000) < 1.1 and 1.0 or ((line.W*2)+line.L+line.L+186)/6000) < 1.51 and 1.5 or ((line.W*2)+line.L+line.L+186)/6000) < 2.1 and 2.0) or 0.0,pcs
mrp.template_double_door_unseq_line91,mrp.template_double_door_unseq,[SP01345],(line.T.name=='42(F100)') and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (((line.W*2)+line.L+line.L+186)/6000) < 0.51 and 0.5 or ((line.W*2)+line.L+line.L+186)/6000) < 1.1 and 1.0 or ((line.W*2)+line.L+line.L+186)/6000) < 1.51 and 1.5 or ((line.W*2)+line.L+line.L+186)/6000) < 2.1 and 2.0) or 0.0,pcs
mrp.template_double_door_unseq_line92,mrp.template_double_door_unseq,[SP01432],(line.T.name=='50(F100)') and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (((line.W*2)+line.L+line.L+186)/6000) < 0.51 and 0.5 or ((line.W*2)+line.L+line.L+186)/6000) < 1.1 and 1.0 or ((line.W*2)+line.L+line.L+186)/6000) < 1.51 and 1.5 or ((line.W*2)+line.L+line.L+186)/6000) < 2.1 and 2.0) or 0.0,pcs
mrp.template_double_door_unseq_line93,mrp.template_double_door_unseq,[SP01330],(line.T.name=='42(F42)') and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (((line.W*2)+line.L+line.L+186)/6000) < 0.51 and 0.5 or ((line.W*2)+line.L+line.L+186)/6000) < 1.1 and 1.0 or ((line.W*2)+line.L+line.L+186)/6000) < 1.51 and 1.5 or ((line.W*2)+line.L+line.L+186)/6000) < 2.1 and 2.0) or 0.0,pcs
mrp.template_double_door_unseq_line94,mrp.template_double_door_unseq,[SP01342],(line.T.name=='50(F50)') and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (((line.W*2)+line.L+line.L+186)/6000) < 0.51 and 0.5 or ((line.W*2)+line.L+line.L+186)/6000) < 1.1 and 1.0 or ((line.W*2)+line.L+line.L+186)/6000) < 1.51 and 1.5 or ((line.W*2)+line.L+line.L+186)/6000) < 2.1 and 2.0) or 0.0,pcs
mrp.template_double_door_unseq_line95,mrp.template_double_door_unseq,[SP01346],(line.T.name=='42(F100)') and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (((line.W*2)+line.L+line.L+186)/6000) < 0.51 and 0.5 or ((line.W*2)+line.L+line.L+186)/6000) < 1.1 and 1.0 or ((line.W*2)+line.L+line.L+186)/6000) < 1.51 and 1.5 or ((line.W*2)+line.L+line.L+186)/6000) < 2.1 and 2.0) or 0.0,pcs
mrp.template_double_door_unseq_line96,mrp.template_double_door_unseq,[SP01433],(line.T.name=='50(F100)') and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (((line.W*2)+line.L+line.L+186)/6000) < 0.51 and 0.5 or ((line.W*2)+line.L+line.L+186)/6000) < 1.1 and 1.0 or ((line.W*2)+line.L+line.L+186)/6000) < 1.51 and 1.5 or ((line.W*2)+line.L+line.L+186)/6000) < 2.1 and 2.0) or 0.0,pcs
mrp.template_double_door_unseq_line97,mrp.template_double_door_unseq,[SP01329],(line.T.name=='42(F42)') and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='GI') and (((line.W*2)+line.L+line.L+186)/6000) < 0.51 and 0.5 or ((line.W*2)+line.L+line.L+186)/6000) < 1.1 and 1.0 or ((line.W*2)+line.L+line.L+186)/6000) < 1.51 and 1.5 or ((line.W*2)+line.L+line.L+186)/6000) < 2.1 and 2.0) or 0.0,pcs
mrp.template_double_door_unseq_line98,mrp.template_double_door_unseq,[SP01341],(line.T.name=='50(F50)') and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='GI') and (((line.W*2)+line.L+line.L+186)/6000) < 0.51 and 0.5 or ((line.W*2)+line.L+line.L+186)/6000) < 1.1 and 1.0 or ((line.W*2)+line.L+line.L+186)/6000) < 1.51 and 1.5 or ((line.W*2)+line.L+line.L+186)/6000) < 2.1 and 2.0) or 0.0,pcs
mrp.template_double_door_unseq_line99,mrp.template_double_door_unseq,[SP01345],(line.T.name=='42(F100)') and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='GI') and (((line.W*2)+line.L+line.L+186)/6000) < 0.51 and 0.5 or ((line.W*2)+line.L+line.L+186)/6000) < 1.1 and 1.0 or ((line.W*2)+line.L+line.L+186)/6000) < 1.51 and 1.5 or ((line.W*2)+line.L+line.L+186)/6000) < 2.1 and 2.0) or 0.0,pcs
